id1	id2	boundary
1335	1363	4000.00000
1335	1390	4000.00000
1336	1363	4000.00000
1336	1364	4000.00000
1336	1391	4000.00000
1337	1364	4000.00000
1337	1365	4000.00000
1337	1392	4000.00000
1338	1365	4000.00000
1338	1366	4000.00000
1338	1393	4000.00000
1339	1366	4000.00000
1339	1367	4000.00000
1339	1394	4000.00000
1340	1367	4000.00000
1340	1368	4000.00000
1340	1395	4000.00000
1341	1368	4000.00000
1341	1369	4000.00000
1341	1396	4000.00000
1342	1369	4000.00000
1342	1370	4000.00000
1342	1397	4000.00000
1343	1370	4000.00000
1343	1371	4000.00000
1343	1398	4000.00000
1344	1371	4000.00000
1344	1372	4000.00000
1344	1399	4000.00000
1345	1372	4000.00000
1345	1373	4000.00000
1345	1400	4000.00000
1351	1351	8000.00000
1351	1379	4000.00000
1351	1406	4000.00000
1352	1379	4000.00000
1352	1380	4000.00000
1352	1407	4000.00000
1353	1380	4000.00000
1353	1381	4000.00000
1353	1408	4000.00000
1354	1381	4000.00000
1354	1382	4000.00000
1354	1409	4000.00000
1355	1382	4000.00000
1355	1383	4000.00000
1355	1410	4000.00000
1356	1383	4000.00000
1356	1384	4000.00000
1356	1411	4000.00000
1357	1384	4000.00000
1357	1385	4000.00000
1357	1412	4000.00000
1358	1385	4000.00000
1358	1386	4000.00000
1358	1413	4000.00000
1359	1386	4000.00000
1359	1387	4000.00000
1359	1414	4000.00000
1360	1387	4000.00000
1360	1388	4000.00000
1360	1415	4000.00000
1361	1388	4000.00000
1361	1389	4000.00000
1361	1416	4000.00000
1362	1389	4000.00000
1362	1390	4000.00000
1362	1417	4000.00000
1363	1390	4000.00000
1363	1391	4000.00000
1363	1418	4000.00000
1364	1391	4000.00000
1364	1392	4000.00000
1364	1419	4000.00000
1365	1392	4000.00000
1365	1393	4000.00000
1365	1420	4000.00000
1366	1393	4000.00000
1366	1394	4000.00000
1366	1421	4000.00000
1367	1394	4000.00000
1367	1395	4000.00000
1367	1422	4000.00000
1368	1395	4000.00000
1368	1396	4000.00000
1368	1423	4000.00000
1369	1396	4000.00000
1369	1397	4000.00000
1369	1424	4000.00000
1370	1397	4000.00000
1370	1398	4000.00000
1370	1425	4000.00000
1371	1398	4000.00000
1371	1399	4000.00000
1371	1426	4000.00000
1372	1399	4000.00000
1372	1400	4000.00000
1372	1427	4000.00000
1373	1373	8000.00000
1373	1400	4000.00000
1373	1428	4000.00000
1379	1406	4000.00000
1379	1407	4000.00000
1379	1434	4000.00000
1380	1407	4000.00000
1380	1408	4000.00000
1380	1435	4000.00000
1381	1408	4000.00000
1381	1409	4000.00000
1381	1436	4000.00000
1382	1409	4000.00000
1382	1410	4000.00000
1382	1437	4000.00000
1383	1410	4000.00000
1383	1411	4000.00000
1383	1438	4000.00000
1384	1411	4000.00000
1384	1412	4000.00000
1384	1439	4000.00000
1385	1412	4000.00000
1385	1413	4000.00000
1385	1440	4000.00000
1386	1413	4000.00000
1386	1414	4000.00000
1386	1441	4000.00000
1387	1414	4000.00000
1387	1415	4000.00000
1387	1442	4000.00000
1388	1415	4000.00000
1388	1416	4000.00000
1388	1443	4000.00000
1389	1416	4000.00000
1389	1417	4000.00000
1389	1444	4000.00000
1390	1417	4000.00000
1390	1418	4000.00000
1390	1445	4000.00000
1391	1418	4000.00000
1391	1419	4000.00000
1391	1446	4000.00000
1392	1419	4000.00000
1392	1420	4000.00000
1392	1447	4000.00000
1393	1420	4000.00000
1393	1421	4000.00000
1393	1448	4000.00000
1394	1421	4000.00000
1394	1422	4000.00000
1394	1449	4000.00000
1395	1422	4000.00000
1395	1423	4000.00000
1395	1450	4000.00000
1396	1423	4000.00000
1396	1424	4000.00000
1396	1451	4000.00000
1397	1424	4000.00000
1397	1425	4000.00000
1397	1452	4000.00000
1398	1425	4000.00000
1398	1426	4000.00000
1398	1453	4000.00000
1399	1426	4000.00000
1399	1427	4000.00000
1399	1454	4000.00000
1400	1427	4000.00000
1400	1428	4000.00000
1400	1455	4000.00000
1406	1406	4000.00000
1406	1433	4000.00000
1406	1434	4000.00000
1406	1461	4000.00000
1407	1434	4000.00000
1407	1435	4000.00000
1407	1462	4000.00000
1408	1435	4000.00000
1408	1436	4000.00000
1408	1463	4000.00000
1409	1436	4000.00000
1409	1437	4000.00000
1409	1464	4000.00000
1410	1437	4000.00000
1410	1438	4000.00000
1410	1465	4000.00000
1411	1438	4000.00000
1411	1439	4000.00000
1411	1466	4000.00000
1412	1439	4000.00000
1412	1440	4000.00000
1412	1467	4000.00000
1413	1440	4000.00000
1413	1441	4000.00000
1413	1468	4000.00000
1414	1441	4000.00000
1414	1442	4000.00000
1414	1469	4000.00000
1415	1442	4000.00000
1415	1443	4000.00000
1415	1470	4000.00000
1416	1443	4000.00000
1416	1444	4000.00000
1416	1471	4000.00000
1417	1444	4000.00000
1417	1445	4000.00000
1417	1472	4000.00000
1418	1445	4000.00000
1418	1446	4000.00000
1418	1473	4000.00000
1419	1446	4000.00000
1419	1447	4000.00000
1419	1474	4000.00000
1420	1447	4000.00000
1420	1448	4000.00000
1420	1475	4000.00000
1421	1448	4000.00000
1421	1449	4000.00000
1421	1476	4000.00000
1422	1449	4000.00000
1422	1450	4000.00000
1422	1477	4000.00000
1423	1450	4000.00000
1423	1451	4000.00000
1423	1478	4000.00000
1424	1451	4000.00000
1424	1452	4000.00000
1424	1479	4000.00000
1425	1452	4000.00000
1425	1453	4000.00000
1425	1480	4000.00000
1426	1453	4000.00000
1426	1454	4000.00000
1426	1481	4000.00000
1427	1454	4000.00000
1427	1455	4000.00000
1427	1482	4000.00000
1428	1428	12000.00000
1428	1455	4000.00000
1433	1433	12000.00000
1433	1461	4000.00000
1433	1488	4000.00000
1434	1461	4000.00000
1434	1462	4000.00000
1434	1489	4000.00000
1435	1462	4000.00000
1435	1463	4000.00000
1435	1490	4000.00000
1436	1463	4000.00000
1436	1464	4000.00000
1436	1491	4000.00000
1437	1464	4000.00000
1437	1465	4000.00000
1437	1492	4000.00000
1438	1465	4000.00000
1438	1466	4000.00000
1438	1493	4000.00000
1439	1466	4000.00000
1439	1467	4000.00000
1439	1494	4000.00000
1440	1467	4000.00000
1440	1468	4000.00000
1440	1495	4000.00000
1441	1468	4000.00000
1441	1469	4000.00000
1441	1496	4000.00000
1442	1469	4000.00000
1442	1470	4000.00000
1442	1497	4000.00000
1443	1470	4000.00000
1443	1471	4000.00000
1443	1498	4000.00000
1444	1471	4000.00000
1444	1472	4000.00000
1444	1499	4000.00000
1445	1472	4000.00000
1445	1473	4000.00000
1445	1500	4000.00000
1446	1473	4000.00000
1446	1474	4000.00000
1446	1501	4000.00000
1447	1474	4000.00000
1447	1475	4000.00000
1447	1502	4000.00000
1448	1475	4000.00000
1448	1476	4000.00000
1448	1503	4000.00000
1449	1476	4000.00000
1449	1477	4000.00000
1449	1504	4000.00000
1450	1477	4000.00000
1450	1478	4000.00000
1450	1505	4000.00000
1451	1478	4000.00000
1451	1479	4000.00000
1451	1506	4000.00000
1452	1479	4000.00000
1452	1480	4000.00000
1452	1507	4000.00000
1453	1480	4000.00000
1453	1481	4000.00000
1453	1508	4000.00000
1454	1481	4000.00000
1454	1482	4000.00000
1454	1509	4000.00000
1455	1455	4000.00000
1455	1482	4000.00000
1455	1510	4000.00000
1461	1488	4000.00000
1461	1489	4000.00000
1461	1516	4000.00000
1462	1489	4000.00000
1462	1490	4000.00000
1462	1517	4000.00000
1463	1490	4000.00000
1463	1491	4000.00000
1463	1518	4000.00000
1464	1491	4000.00000
1464	1492	4000.00000
1464	1519	4000.00000
1465	1492	4000.00000
1465	1493	4000.00000
1465	1520	4000.00000
1466	1493	4000.00000
1466	1494	4000.00000
1466	1521	4000.00000
1467	1494	4000.00000
1467	1495	4000.00000
1467	1522	4000.00000
1468	1495	4000.00000
1468	1496	4000.00000
1468	1523	4000.00000
1469	1496	4000.00000
1469	1497	4000.00000
1469	1524	4000.00000
1470	1497	4000.00000
1470	1498	4000.00000
1470	1525	4000.00000
1471	1498	4000.00000
1471	1499	4000.00000
1471	1526	4000.00000
1472	1499	4000.00000
1472	1500	4000.00000
1472	1527	4000.00000
1473	1500	4000.00000
1473	1501	4000.00000
1473	1528	4000.00000
1474	1501	4000.00000
1474	1502	4000.00000
1474	1529	4000.00000
1475	1502	4000.00000
1475	1503	4000.00000
1475	1530	4000.00000
1476	1503	4000.00000
1476	1504	4000.00000
1476	1531	4000.00000
1477	1504	4000.00000
1477	1505	4000.00000
1477	1532	4000.00000
1478	1505	4000.00000
1478	1506	4000.00000
1478	1533	4000.00000
1479	1506	4000.00000
1479	1507	4000.00000
1479	1534	4000.00000
1480	1507	4000.00000
1480	1508	4000.00000
1480	1535	4000.00000
1481	1508	4000.00000
1481	1509	4000.00000
1481	1536	4000.00000
1482	1509	4000.00000
1482	1510	4000.00000
1482	1537	4000.00000
1488	1488	8000.00000
1488	1516	4000.00000
1488	1543	4000.00000
1489	1516	4000.00000
1489	1517	4000.00000
1489	1544	4000.00000
1490	1517	4000.00000
1490	1518	4000.00000
1490	1545	4000.00000
1491	1518	4000.00000
1491	1519	4000.00000
1491	1546	4000.00000
1492	1519	4000.00000
1492	1520	4000.00000
1492	1547	4000.00000
1493	1520	4000.00000
1493	1521	4000.00000
1493	1548	4000.00000
1494	1521	4000.00000
1494	1522	4000.00000
1494	1549	4000.00000
1495	1522	4000.00000
1495	1523	4000.00000
1495	1550	4000.00000
1496	1523	4000.00000
1496	1524	4000.00000
1496	1551	4000.00000
1497	1524	4000.00000
1497	1525	4000.00000
1497	1552	4000.00000
1498	1525	4000.00000
1498	1526	4000.00000
1498	1553	4000.00000
1499	1526	4000.00000
1499	1527	4000.00000
1499	1554	4000.00000
1500	1527	4000.00000
1500	1528	4000.00000
1500	1555	4000.00000
1501	1528	4000.00000
1501	1529	4000.00000
1501	1556	4000.00000
1502	1529	4000.00000
1502	1530	4000.00000
1502	1557	4000.00000
1503	1530	4000.00000
1503	1531	4000.00000
1503	1558	4000.00000
1504	1531	4000.00000
1504	1532	4000.00000
1504	1559	4000.00000
1505	1532	4000.00000
1505	1533	4000.00000
1505	1560	4000.00000
1506	1533	4000.00000
1506	1534	4000.00000
1506	1561	4000.00000
1507	1534	4000.00000
1507	1535	4000.00000
1507	1562	4000.00000
1508	1535	4000.00000
1508	1536	4000.00000
1508	1563	4000.00000
1509	1536	4000.00000
1509	1537	4000.00000
1509	1564	4000.00000
1510	1510	8000.00000
1510	1537	4000.00000
1510	1565	4000.00000
1516	1543	4000.00000
1516	1544	4000.00000
1516	1571	4000.00000
1517	1544	4000.00000
1517	1545	4000.00000
1517	1572	4000.00000
1518	1545	4000.00000
1518	1546	4000.00000
1518	1573	4000.00000
1519	1546	4000.00000
1519	1547	4000.00000
1519	1574	4000.00000
1520	1547	4000.00000
1520	1548	4000.00000
1520	1575	4000.00000
1521	1548	4000.00000
1521	1549	4000.00000
1521	1576	4000.00000
1522	1549	4000.00000
1522	1550	4000.00000
1522	1577	4000.00000
1523	1550	4000.00000
1523	1551	4000.00000
1523	1578	4000.00000
1524	1551	4000.00000
1524	1552	4000.00000
1524	1579	4000.00000
1525	1552	4000.00000
1525	1553	4000.00000
1525	1580	4000.00000
1526	1553	4000.00000
1526	1554	4000.00000
1526	1581	4000.00000
1527	1554	4000.00000
1527	1555	4000.00000
1527	1582	4000.00000
1528	1555	4000.00000
1528	1556	4000.00000
1528	1583	4000.00000
1529	1556	4000.00000
1529	1557	4000.00000
1529	1584	4000.00000
1530	1557	4000.00000
1530	1558	4000.00000
1530	1585	4000.00000
1531	1558	4000.00000
1531	1559	4000.00000
1531	1586	4000.00000
1532	1559	4000.00000
1532	1560	4000.00000
1532	1587	4000.00000
1533	1560	4000.00000
1533	1561	4000.00000
1533	1588	4000.00000
1534	1561	4000.00000
1534	1562	4000.00000
1534	1589	4000.00000
1535	1562	4000.00000
1535	1563	4000.00000
1535	1590	4000.00000
1536	1563	4000.00000
1536	1564	4000.00000
1536	1591	4000.00000
1537	1564	4000.00000
1537	1565	4000.00000
1537	1592	4000.00000
1543	1543	8000.00000
1543	1571	4000.00000
1543	1598	4000.00000
1544	1571	4000.00000
1544	1572	4000.00000
1544	1599	4000.00000
1545	1572	4000.00000
1545	1573	4000.00000
1545	1600	4000.00000
1546	1573	4000.00000
1546	1574	4000.00000
1546	1601	4000.00000
1547	1574	4000.00000
1547	1575	4000.00000
1547	1602	4000.00000
1548	1575	4000.00000
1548	1576	4000.00000
1548	1603	4000.00000
1549	1576	4000.00000
1549	1577	4000.00000
1549	1604	4000.00000
1550	1577	4000.00000
1550	1578	4000.00000
1550	1605	4000.00000
1551	1578	4000.00000
1551	1579	4000.00000
1551	1606	4000.00000
1552	1579	4000.00000
1552	1580	4000.00000
1552	1607	4000.00000
1553	1580	4000.00000
1553	1581	4000.00000
1553	1608	4000.00000
1554	1581	4000.00000
1554	1582	4000.00000
1554	1609	4000.00000
1555	1582	4000.00000
1555	1583	4000.00000
1555	1610	4000.00000
1556	1583	4000.00000
1556	1584	4000.00000
1556	1611	4000.00000
1557	1584	4000.00000
1557	1585	4000.00000
1557	1612	4000.00000
1558	1585	4000.00000
1558	1586	4000.00000
1558	1613	4000.00000
1559	1586	4000.00000
1559	1587	4000.00000
1559	1614	4000.00000
1560	1587	4000.00000
1560	1588	4000.00000
1560	1615	4000.00000
1561	1588	4000.00000
1561	1589	4000.00000
1561	1616	4000.00000
1562	1589	4000.00000
1562	1590	4000.00000
1562	1617	4000.00000
1563	1590	4000.00000
1563	1591	4000.00000
1563	1618	4000.00000
1564	1564	4000.00000
1564	1591	4000.00000
1564	1592	4000.00000
1565	1565	4000.00000
1565	1592	4000.00000
1565	1593	4000.00000
1565	1620	4000.00000
1571	1598	4000.00000
1571	1599	4000.00000
1571	1626	4000.00000
1572	1599	4000.00000
1572	1600	4000.00000
1572	1627	4000.00000
1573	1600	4000.00000
1573	1601	4000.00000
1573	1628	4000.00000
1574	1601	4000.00000
1574	1602	4000.00000
1574	1629	4000.00000
1575	1602	4000.00000
1575	1603	4000.00000
1575	1630	4000.00000
1576	1603	4000.00000
1576	1604	4000.00000
1576	1631	4000.00000
1577	1604	4000.00000
1577	1605	4000.00000
1577	1632	4000.00000
1578	1605	4000.00000
1578	1606	4000.00000
1578	1633	4000.00000
1579	1606	4000.00000
1579	1607	4000.00000
1579	1634	4000.00000
1580	1607	4000.00000
1580	1608	4000.00000
1580	1635	4000.00000
1581	1608	4000.00000
1581	1609	4000.00000
1581	1636	4000.00000
1582	1609	4000.00000
1582	1610	4000.00000
1582	1637	4000.00000
1583	1610	4000.00000
1583	1611	4000.00000
1583	1638	4000.00000
1584	1611	4000.00000
1584	1612	4000.00000
1584	1639	4000.00000
1585	1612	4000.00000
1585	1613	4000.00000
1585	1640	4000.00000
1586	1613	4000.00000
1586	1614	4000.00000
1586	1641	4000.00000
1587	1614	4000.00000
1587	1615	4000.00000
1587	1642	4000.00000
1588	1615	4000.00000
1588	1616	4000.00000
1588	1643	4000.00000
1589	1616	4000.00000
1589	1617	4000.00000
1589	1644	4000.00000
1590	1617	4000.00000
1590	1618	4000.00000
1590	1645	4000.00000
1591	1591	4000.00000
1591	1618	4000.00000
1591	1646	4000.00000
1592	1592	4000.00000
1592	1620	4000.00000
1592	1647	4000.00000
1593	1593	12000.00000
1593	1620	4000.00000
1593	1648	4000.00000
1598	1598	8000.00000
1598	1626	4000.00000
1598	1653	4000.00000
1599	1626	4000.00000
1599	1627	4000.00000
1599	1654	4000.00000
1600	1627	4000.00000
1600	1628	4000.00000
1600	1655	4000.00000
1601	1628	4000.00000
1601	1629	4000.00000
1601	1656	4000.00000
1602	1629	4000.00000
1602	1630	4000.00000
1602	1657	4000.00000
1603	1630	4000.00000
1603	1631	4000.00000
1603	1658	4000.00000
1604	1631	4000.00000
1604	1632	4000.00000
1604	1659	4000.00000
1605	1632	4000.00000
1605	1633	4000.00000
1605	1660	4000.00000
1606	1633	4000.00000
1606	1634	4000.00000
1606	1661	4000.00000
1607	1634	4000.00000
1607	1635	4000.00000
1607	1662	4000.00000
1608	1635	4000.00000
1608	1636	4000.00000
1608	1663	4000.00000
1609	1636	4000.00000
1609	1637	4000.00000
1609	1664	4000.00000
1610	1637	4000.00000
1610	1638	4000.00000
1610	1665	4000.00000
1611	1638	4000.00000
1611	1639	4000.00000
1611	1666	4000.00000
1612	1639	4000.00000
1612	1640	4000.00000
1612	1667	4000.00000
1613	1640	4000.00000
1613	1641	4000.00000
1613	1668	4000.00000
1614	1641	4000.00000
1614	1642	4000.00000
1614	1669	4000.00000
1615	1642	4000.00000
1615	1643	4000.00000
1615	1670	4000.00000
1616	1643	4000.00000
1616	1644	4000.00000
1616	1671	4000.00000
1617	1644	4000.00000
1617	1645	4000.00000
1617	1672	4000.00000
1618	1645	4000.00000
1618	1646	4000.00000
1618	1673	4000.00000
1620	1647	4000.00000
1620	1648	4000.00000
1620	1675	4000.00000
1626	1653	4000.00000
1626	1654	4000.00000
1626	1681	4000.00000
1627	1654	4000.00000
1627	1655	4000.00000
1627	1682	4000.00000
1628	1655	4000.00000
1628	1656	4000.00000
1628	1683	4000.00000
1629	1656	4000.00000
1629	1657	4000.00000
1629	1684	4000.00000
1630	1657	4000.00000
1630	1658	4000.00000
1630	1685	4000.00000
1631	1658	4000.00000
1631	1659	4000.00000
1631	1686	4000.00000
1632	1659	4000.00000
1632	1660	4000.00000
1632	1687	4000.00000
1633	1660	4000.00000
1633	1661	4000.00000
1633	1688	4000.00000
1634	1661	4000.00000
1634	1662	4000.00000
1634	1689	4000.00000
1635	1662	4000.00000
1635	1663	4000.00000
1635	1690	4000.00000
1636	1663	4000.00000
1636	1664	4000.00000
1636	1691	4000.00000
1637	1664	4000.00000
1637	1665	4000.00000
1637	1692	4000.00000
1638	1665	4000.00000
1638	1666	4000.00000
1638	1693	4000.00000
1639	1666	4000.00000
1639	1667	4000.00000
1639	1694	4000.00000
1640	1667	4000.00000
1640	1668	4000.00000
1640	1695	4000.00000
1641	1668	4000.00000
1641	1669	4000.00000
1641	1696	4000.00000
1642	1669	4000.00000
1642	1670	4000.00000
1642	1697	4000.00000
1643	1670	4000.00000
1643	1671	4000.00000
1643	1698	4000.00000
1644	1671	4000.00000
1644	1672	4000.00000
1644	1699	4000.00000
1645	1672	4000.00000
1645	1673	4000.00000
1645	1700	4000.00000
1646	1646	12000.00000
1646	1673	4000.00000
1647	1647	8000.00000
1647	1675	4000.00000
1647	1702	4000.00000
1648	1648	12000.00000
1648	1675	4000.00000
1653	1653	8000.00000
1653	1681	4000.00000
1653	1708	4000.00000
1654	1681	4000.00000
1654	1682	4000.00000
1654	1709	4000.00000
1655	1682	4000.00000
1655	1683	4000.00000
1655	1710	4000.00000
1656	1683	4000.00000
1656	1684	4000.00000
1656	1711	4000.00000
1657	1684	4000.00000
1657	1685	4000.00000
1657	1712	4000.00000
1658	1685	4000.00000
1658	1686	4000.00000
1658	1713	4000.00000
1659	1686	4000.00000
1659	1687	4000.00000
1659	1714	4000.00000
1660	1687	4000.00000
1660	1688	4000.00000
1660	1715	4000.00000
1661	1688	4000.00000
1661	1689	4000.00000
1661	1716	4000.00000
1662	1689	4000.00000
1662	1690	4000.00000
1662	1717	4000.00000
1663	1690	4000.00000
1663	1691	4000.00000
1663	1718	4000.00000
1664	1691	4000.00000
1664	1692	4000.00000
1664	1719	4000.00000
1665	1692	4000.00000
1665	1693	4000.00000
1665	1720	4000.00000
1666	1693	4000.00000
1666	1694	4000.00000
1666	1721	4000.00000
1667	1694	4000.00000
1667	1695	4000.00000
1667	1722	4000.00000
1668	1695	4000.00000
1668	1696	4000.00000
1668	1723	4000.00000
1669	1696	4000.00000
1669	1697	4000.00000
1669	1724	4000.00000
1670	1697	4000.00000
1670	1698	4000.00000
1670	1725	4000.00000
1671	1698	4000.00000
1671	1699	4000.00000
1671	1726	4000.00000
1672	1699	4000.00000
1672	1700	4000.00000
1672	1727	4000.00000
1673	1673	4000.00000
1673	1700	4000.00000
1673	1728	4000.00000
1675	1675	4000.00000
1675	1702	4000.00000
1675	1730	4000.00000
1681	1708	4000.00000
1681	1709	4000.00000
1681	1736	4000.00000
1682	1709	4000.00000
1682	1710	4000.00000
1682	1737	4000.00000
1683	1710	4000.00000
1683	1711	4000.00000
1683	1738	4000.00000
1684	1711	4000.00000
1684	1712	4000.00000
1684	1739	4000.00000
1685	1712	4000.00000
1685	1713	4000.00000
1685	1740	4000.00000
1686	1713	4000.00000
1686	1714	4000.00000
1686	1741	4000.00000
1687	1714	4000.00000
1687	1715	4000.00000
1687	1742	4000.00000
1688	1715	4000.00000
1688	1716	4000.00000
1688	1743	4000.00000
1689	1716	4000.00000
1689	1717	4000.00000
1689	1744	4000.00000
1690	1717	4000.00000
1690	1718	4000.00000
1690	1745	4000.00000
1691	1718	4000.00000
1691	1719	4000.00000
1691	1746	4000.00000
1692	1719	4000.00000
1692	1720	4000.00000
1692	1747	4000.00000
1693	1720	4000.00000
1693	1721	4000.00000
1693	1748	4000.00000
1694	1721	4000.00000
1694	1722	4000.00000
1694	1749	4000.00000
1695	1722	4000.00000
1695	1723	4000.00000
1695	1750	4000.00000
1696	1723	4000.00000
1696	1724	4000.00000
1696	1751	4000.00000
1697	1724	4000.00000
1697	1725	4000.00000
1697	1752	4000.00000
1698	1725	4000.00000
1698	1726	4000.00000
1698	1753	4000.00000
1699	1726	4000.00000
1699	1727	4000.00000
1699	1754	4000.00000
1700	1727	4000.00000
1700	1728	4000.00000
1700	1755	4000.00000
1702	1702	8000.00000
1702	1730	4000.00000
1702	1757	4000.00000
1708	1708	8000.00000
1708	1736	4000.00000
1708	1763	4000.00000
1709	1736	4000.00000
1709	1737	4000.00000
1709	1764	4000.00000
1710	1737	4000.00000
1710	1738	4000.00000
1710	1765	4000.00000
1711	1738	4000.00000
1711	1739	4000.00000
1711	1766	4000.00000
1712	1739	4000.00000
1712	1740	4000.00000
1712	1767	4000.00000
1713	1740	4000.00000
1713	1741	4000.00000
1713	1768	4000.00000
1714	1741	4000.00000
1714	1742	4000.00000
1714	1769	4000.00000
1715	1742	4000.00000
1715	1743	4000.00000
1715	1770	4000.00000
1716	1743	4000.00000
1716	1744	4000.00000
1716	1771	4000.00000
1717	1744	4000.00000
1717	1745	4000.00000
1717	1772	4000.00000
1718	1745	4000.00000
1718	1746	4000.00000
1718	1773	4000.00000
1719	1746	4000.00000
1719	1747	4000.00000
1719	1774	4000.00000
1720	1747	4000.00000
1720	1748	4000.00000
1720	1775	4000.00000
1721	1748	4000.00000
1721	1749	4000.00000
1721	1776	4000.00000
1722	1749	4000.00000
1722	1750	4000.00000
1722	1777	4000.00000
1723	1750	4000.00000
1723	1751	4000.00000
1723	1778	4000.00000
1724	1751	4000.00000
1724	1752	4000.00000
1724	1779	4000.00000
1725	1752	4000.00000
1725	1753	4000.00000
1725	1780	4000.00000
1726	1753	4000.00000
1726	1754	4000.00000
1726	1781	4000.00000
1727	1754	4000.00000
1727	1755	4000.00000
1727	1782	4000.00000
1728	1728	8000.00000
1728	1755	4000.00000
1728	1783	4000.00000
1730	1730	8000.00000
1730	1757	4000.00000
1730	1785	4000.00000
1736	1763	4000.00000
1736	1764	4000.00000
1736	1791	4000.00000
1737	1764	4000.00000
1737	1765	4000.00000
1737	1792	4000.00000
1738	1765	4000.00000
1738	1766	4000.00000
1738	1793	4000.00000
1739	1766	4000.00000
1739	1767	4000.00000
1739	1794	4000.00000
1740	1767	4000.00000
1740	1768	4000.00000
1740	1795	4000.00000
1741	1768	4000.00000
1741	1769	4000.00000
1741	1796	4000.00000
1742	1769	4000.00000
1742	1770	4000.00000
1742	1797	4000.00000
1743	1770	4000.00000
1743	1771	4000.00000
1743	1798	4000.00000
1744	1771	4000.00000
1744	1772	4000.00000
1744	1799	4000.00000
1745	1772	4000.00000
1745	1773	4000.00000
1745	1800	4000.00000
1746	1773	4000.00000
1746	1774	4000.00000
1746	1801	4000.00000
1747	1774	4000.00000
1747	1775	4000.00000
1747	1802	4000.00000
1748	1775	4000.00000
1748	1776	4000.00000
1748	1803	4000.00000
1749	1776	4000.00000
1749	1777	4000.00000
1749	1804	4000.00000
1750	1777	4000.00000
1750	1778	4000.00000
1750	1805	4000.00000
1751	1778	4000.00000
1751	1779	4000.00000
1751	1806	4000.00000
1752	1779	4000.00000
1752	1780	4000.00000
1752	1807	4000.00000
1753	1780	4000.00000
1753	1781	4000.00000
1753	1808	4000.00000
1754	1781	4000.00000
1754	1782	4000.00000
1754	1809	4000.00000
1755	1782	4000.00000
1755	1783	4000.00000
1755	1810	4000.00000
1757	1757	8000.00000
1757	1785	4000.00000
1757	1812	4000.00000
1763	1763	12000.00000
1763	1791	4000.00000
1764	1791	4000.00000
1764	1792	4000.00000
1764	1819	4000.00000
1765	1792	4000.00000
1765	1793	4000.00000
1765	1820	4000.00000
1766	1793	4000.00000
1766	1794	4000.00000
1766	1821	4000.00000
1767	1794	4000.00000
1767	1795	4000.00000
1767	1822	4000.00000
1768	1795	4000.00000
1768	1796	4000.00000
1768	1823	4000.00000
1769	1796	4000.00000
1769	1797	4000.00000
1769	1824	4000.00000
1770	1797	4000.00000
1770	1798	4000.00000
1770	1825	4000.00000
1771	1798	4000.00000
1771	1799	4000.00000
1771	1826	4000.00000
1772	1799	4000.00000
1772	1800	4000.00000
1772	1827	4000.00000
1773	1800	4000.00000
1773	1801	4000.00000
1773	1828	4000.00000
1774	1801	4000.00000
1774	1802	4000.00000
1774	1829	4000.00000
1775	1802	4000.00000
1775	1803	4000.00000
1775	1830	4000.00000
1776	1803	4000.00000
1776	1804	4000.00000
1776	1831	4000.00000
1777	1804	4000.00000
1777	1805	4000.00000
1777	1832	4000.00000
1778	1805	4000.00000
1778	1806	4000.00000
1778	1833	4000.00000
1779	1806	4000.00000
1779	1807	4000.00000
1779	1834	4000.00000
1780	1807	4000.00000
1780	1808	4000.00000
1780	1835	4000.00000
1781	1808	4000.00000
1781	1809	4000.00000
1781	1836	4000.00000
1782	1809	4000.00000
1782	1810	4000.00000
1782	1837	4000.00000
1783	1783	12000.00000
1783	1810	4000.00000
1785	1785	12000.00000
1785	1812	4000.00000
1791	1791	4000.00000
1791	1819	4000.00000
1791	1846	4000.00000
1792	1819	4000.00000
1792	1820	4000.00000
1792	1847	4000.00000
1793	1820	4000.00000
1793	1821	4000.00000
1793	1848	4000.00000
1794	1821	4000.00000
1794	1822	4000.00000
1794	1849	4000.00000
1795	1822	4000.00000
1795	1823	4000.00000
1795	1850	4000.00000
1796	1823	4000.00000
1796	1824	4000.00000
1796	1851	4000.00000
1797	1824	4000.00000
1797	1825	4000.00000
1797	1852	4000.00000
1798	1825	4000.00000
1798	1826	4000.00000
1798	1853	4000.00000
1799	1826	4000.00000
1799	1827	4000.00000
1799	1854	4000.00000
1800	1827	4000.00000
1800	1828	4000.00000
1800	1855	4000.00000
1801	1828	4000.00000
1801	1829	4000.00000
1801	1856	4000.00000
1802	1829	4000.00000
1802	1830	4000.00000
1802	1857	4000.00000
1803	1830	4000.00000
1803	1831	4000.00000
1803	1858	4000.00000
1804	1831	4000.00000
1804	1832	4000.00000
1804	1859	4000.00000
1805	1832	4000.00000
1805	1833	4000.00000
1805	1860	4000.00000
1806	1833	4000.00000
1806	1834	4000.00000
1806	1861	4000.00000
1807	1834	4000.00000
1807	1835	4000.00000
1807	1862	4000.00000
1808	1835	4000.00000
1808	1836	4000.00000
1808	1863	4000.00000
1809	1836	4000.00000
1809	1837	4000.00000
1809	1864	4000.00000
1810	1810	4000.00000
1810	1837	4000.00000
1810	1865	4000.00000
1812	1812	16000.00000
1819	1846	4000.00000
1819	1847	4000.00000
1819	1874	4000.00000
1820	1847	4000.00000
1820	1848	4000.00000
